age,monthly_income,loan_amount,duration_months,existing_debt,num_dependents,employment_type,education,credit_history,collateral,approved
33,146952,1173045,60,488286,0,employed,tertiary,0,0,0
45,1945790,1619157,6,404050,3,employed,tertiary,0,0,0
57,383260,3706299,18,151397,5,employed,tertiary,1,0,1
42,515806,4794408,60,664573,2,employed,tertiary,1,1,0
41,926058,1880286,6,514507,3,self_employed,tertiary,1,0,0
38,1532179,3866707,18,900173,0,self_employed,secondary,1,0,0
22,1769759,284295,6,516529,2,unemployed,primary,1,0,0
61,96015,4861071,6,132475,1,employed,secondary,1,1,0
38,152877,4271123,60,319115,2,employed,primary,1,1,0
28,1376059,4124973,36,773559,2,student,primary,1,0,0
47,1621741,3580202,36,447246,1,employed,none,1,1,1
39,1757427,58798,48,597330,4,student,tertiary,1,1,1
64,443922,4924807,6,95195,4,unemployed,tertiary,0,0,0
26,1720357,3950275,48,662951,2,student,tertiary,1,1,1
33,721088,3872270,48,389288,2,employed,secondary,1,0,0
28,974501,4778007,48,799428,3,employed,primary,1,0,0
38,1595329,2027165,48,838917,4,self_employed,none,1,1,0
33,765768,3603952,24,47830,1,self_employed,primary,0,0,0
57,1025601,3807654,60,34370,5,employed,tertiary,1,0,1
55,441670,3653019,60,844004,5,self_employed,primary,1,1,1
59,481739,2089436,24,472224,2,employed,secondary,1,1,0
36,1744512,2781645,6,815530,2,employed,primary,0,0,0
49,1385883,4260563,24,716921,5,unemployed,tertiary,1,1,0
28,1771654,1239297,6,264340,3,employed,tertiary,1,0,1
52,661796,1063295,36,666451,3,employed,tertiary,1,0,0
44,789127,3367837,60,211648,3,employed,tertiary,1,0,1
33,1400339,1141723,12,720614,0,employed,none,1,1,0
30,1372846,4318584,18,311406,1,employed,tertiary,1,0,1
54,1687790,418921,60,661383,0,employed,tertiary,0,1,0
60,90633,1720705,24,20543,2,employed,secondary,1,0,0
33,1307302,1747590,24,453245,3,unemployed,tertiary,1,1,1
49,1101893,2223367,36,487129,3,student,tertiary,1,0,1
60,357124,1456085,24,888603,5,employed,primary,1,0,0
23,880547,3468857,6,959841,5,employed,primary,1,1,0
23,1815582,2676301,6,171481,3,employed,secondary,0,0,0
47,1928166,2079662,12,594828,4,self_employed,secondary,1,1,1
27,761323,1805864,12,141035,5,self_employed,tertiary,1,0,1
21,1539423,346508,60,669156,1,student,tertiary,1,1,1
60,1803252,4588847,12,565260,0,employed,none,1,0,1
41,1466084,1588827,6,72613,1,self_employed,tertiary,0,1,0
60,1551134,1871936,48,619672,5,employed,tertiary,1,1,1
35,1376224,2661212,48,602350,3,student,secondary,1,0,1
48,773953,2371554,12,265405,2,self_employed,tertiary,1,0,1
49,469876,4811515,12,279190,4,employed,tertiary,0,1,0
31,1922204,3382696,6,799829,5,self_employed,tertiary,1,0,1
54,1950946,4746158,36,453652,1,unemployed,tertiary,1,1,0
30,976109,2837352,60,877237,2,employed,tertiary,1,0,1
40,1418108,1431880,24,287901,5,employed,secondary,0,0,0
40,1310945,3426042,60,670659,3,employed,tertiary,1,0,0
24,1678365,2548544,18,255456,3,employed,tertiary,1,0,1
39,758669,345673,48,657262,3,employed,tertiary,0,0,0
56,77043,2815453,48,381003,3,student,primary,1,0,0
22,83635,575957,6,770376,5,self_employed,secondary,1,0,0
63,260387,1839718,60,566687,4,self_employed,secondary,0,0,0
52,1179267,3775802,6,572618,4,self_employed,tertiary,1,0,0
28,549730,4950747,18,963812,1,unemployed,secondary,1,0,0
28,1918140,4153308,60,776343,5,student,tertiary,0,0,0
23,1056891,3740339,18,134918,3,self_employed,secondary,1,0,1
54,1900374,2377654,12,667719,4,employed,primary,1,1,1
36,1192520,4217973,60,180448,5,employed,tertiary,0,1,0
53,777467,351951,18,592344,2,employed,tertiary,1,1,0
43,505796,4634753,24,40832,4,employed,tertiary,1,0,1
51,951699,4233293,24,151170,4,employed,secondary,0,0,0
20,1614154,362499,48,641383,1,self_employed,primary,1,0,1
27,1047057,545655,24,629275,4,self_employed,primary,0,0,0
64,1137812,1736279,60,705322,2,employed,primary,1,1,0
42,1364870,4157964,24,350816,3,student,tertiary,1,0,1
59,1472089,4515159,24,822317,0,employed,secondary,0,0,0
31,855855,2603447,12,21157,1,self_employed,none,1,0,1
31,1627001,3784049,48,441588,2,self_employed,tertiary,1,1,1
34,604280,1320242,6,19674,1,self_employed,tertiary,0,1,0
60,1995548,3137399,48,556645,5,employed,none,1,0,1
38,1061942,2340860,48,274722,3,self_employed,secondary,0,1,0
45,165140,2861318,48,914889,4,employed,primary,1,1,0
48,225993,1239042,18,919755,5,self_employed,tertiary,0,0,0
41,1744089,1223077,6,210121,4,employed,secondary,1,0,1
59,1571161,4861102,18,430645,2,self_employed,none,1,0,1
40,903349,3289436,12,440087,3,employed,none,1,1,1
57,1434410,1080649,12,479742,0,self_employed,none,0,0,0
39,1394955,3431331,36,680859,0,employed,none,1,1,0
48,260047,3077936,36,923925,4,unemployed,tertiary,1,0,0
23,1641986,4804895,12,707564,5,unemployed,tertiary,1,1,0
26,336100,601741,12,942095,3,employed,primary,0,1,0
47,113879,945318,18,716300,3,employed,tertiary,1,1,0
47,632848,773809,12,485731,2,self_employed,secondary,0,0,0
23,1088939,1622102,60,217443,5,employed,tertiary,0,1,1
41,422454,206837,6,627517,0,employed,none,1,1,0
31,774045,569676,18,143274,2,employed,secondary,1,1,1
64,992164,1845651,12,494166,1,self_employed,primary,0,0,0
22,1095533,1660921,18,386125,3,employed,secondary,0,1,0
41,1335844,4513593,18,519071,0,employed,tertiary,1,0,0
63,529280,4023883,24,222274,2,self_employed,tertiary,1,1,1
21,1606232,2744670,36,150362,4,employed,tertiary,1,0,1
43,837600,1206714,18,935634,1,employed,tertiary,1,1,0
53,357268,4211460,48,823509,2,student,primary,0,1,0
46,1789833,786664,60,255672,4,self_employed,tertiary,1,0,1
60,720392,3918784,60,639424,0,employed,tertiary,0,1,0
20,1413517,554788,18,150468,0,employed,primary,1,0,1
27,1920302,1556440,48,454064,1,self_employed,secondary,1,0,1
42,1535619,4461045,60,738848,4,employed,tertiary,1,1,0
57,1888524,1527482,24,60530,3,student,none,0,0,0
25,1249399,2890918,12,195346,0,self_employed,tertiary,0,0,0
41,604661,2991507,18,642467,5,student,none,1,0,0
44,172026,3363372,24,27122,3,unemployed,primary,1,0,0
37,1128846,1283678,6,815813,3,employed,none,1,1,0
36,977890,1175664,24,176507,2,self_employed,primary,0,0,0
31,1331507,2137403,36,367758,2,unemployed,tertiary,1,1,0
25,1818753,2717107,36,678627,0,self_employed,secondary,1,0,1
45,1163760,3775563,12,637559,3,employed,tertiary,1,0,1
46,557532,3430635,48,513888,2,employed,secondary,1,0,0
27,785053,3009532,12,193050,4,employed,primary,0,0,0
38,612167,4200122,60,662448,4,self_employed,secondary,1,0,0
61,1072560,1156136,48,621642,4,self_employed,primary,1,0,0
20,361741,951495,48,389872,4,student,secondary,0,0,1
48,1006636,3170847,48,537110,3,self_employed,tertiary,1,0,0
64,53626,2361753,48,705576,4,unemployed,secondary,1,0,0
54,1708800,3027802,36,954093,3,employed,secondary,1,1,0
59,1593971,2523758,60,720622,0,employed,primary,0,1,0
33,1857737,2080603,36,451127,0,student,primary,1,0,1
54,1704379,3380014,18,132508,4,self_employed,tertiary,1,0,1
64,258137,4524445,60,455070,4,self_employed,tertiary,1,0,0
39,1678254,3199407,36,979392,4,employed,secondary,0,1,0
32,984149,3760324,12,373345,0,self_employed,primary,1,1,1
57,797320,1032912,36,813713,2,unemployed,tertiary,0,0,0
27,1677008,2594306,60,350161,0,employed,tertiary,1,0,1
62,194454,579983,60,358149,4,self_employed,secondary,1,1,0
39,1626889,2373964,12,84403,2,employed,secondary,1,0,1
52,486442,632787,6,368167,2,employed,primary,0,0,0
45,1440100,73382,60,185024,1,self_employed,primary,0,0,0
58,304043,4961887,36,22766,3,employed,secondary,1,0,1
40,693198,3853454,12,750633,4,employed,primary,1,0,0
61,512927,2599684,48,414429,3,self_employed,secondary,1,0,0
62,670343,4990560,60,356035,1,self_employed,tertiary,1,1,0
60,1486909,3833847,24,848671,3,employed,none,0,0,0
28,780070,2208988,48,153609,4,student,tertiary,1,1,1
43,970947,1392643,18,396010,1,employed,tertiary,0,0,0
56,857827,1353609,60,452420,3,student,secondary,0,1,0
60,1895733,1980719,12,765192,0,self_employed,primary,1,0,1
36,1656325,961345,48,163396,2,employed,secondary,1,0,1
43,1356648,3478811,36,56764,1,employed,tertiary,1,1,1
40,1663979,1342348,36,555146,0,employed,tertiary,0,0,0
58,160084,1117376,60,42850,4,employed,tertiary,0,1,0
60,1064391,2203592,6,930522,2,self_employed,secondary,1,1,0
58,395876,2563614,24,651459,1,employed,secondary,1,1,0
32,1079649,4896113,60,345161,2,employed,tertiary,0,0,0
30,523006,2593173,12,837222,5,self_employed,tertiary,0,1,0
38,1440277,3194720,48,343264,5,employed,secondary,0,0,0
30,907692,3841343,24,796282,1,self_employed,tertiary,0,1,0
32,1782626,1672512,6,746597,1,employed,secondary,1,1,1
64,837839,500067,60,368903,3,self_employed,tertiary,1,0,1
20,123568,405642,18,502704,2,self_employed,secondary,1,1,0
59,1157136,3976176,24,701335,5,self_employed,tertiary,0,0,0
63,1014844,1747152,6,196582,5,employed,tertiary,1,1,1
38,1247442,1209149,60,852128,2,employed,none,0,1,0
31,1249529,170730,60,681192,5,employed,none,1,0,0
27,1840228,4131093,12,227818,0,employed,tertiary,0,1,0
27,811058,1162762,60,612114,5,employed,secondary,1,1,0
64,276024,1889968,18,155958,5,self_employed,secondary,1,1,0
31,1279351,4263085,60,753290,4,self_employed,primary,1,0,0
52,1011858,3226854,36,663778,0,unemployed,primary,1,0,0
64,141288,1336793,6,647440,3,employed,primary,1,0,0
45,521678,4660098,36,531369,1,employed,tertiary,0,1,0
58,1479740,1991042,60,364860,5,student,secondary,1,0,1
47,935733,2701222,18,665474,3,employed,primary,1,1,0
24,1872700,1417107,6,773205,3,self_employed,tertiary,0,0,0
27,64390,3868067,6,280866,0,student,tertiary,1,0,0
44,547619,311161,60,349652,1,student,tertiary,1,0,0
46,268547,4768648,18,916184,4,employed,tertiary,1,1,0
42,601595,3907469,12,17985,3,self_employed,primary,1,0,1
49,277436,3901526,6,399104,4,employed,primary,1,0,0
64,275121,385983,18,986758,1,self_employed,tertiary,1,1,0
42,301063,2127382,24,490899,1,student,secondary,1,1,0
39,1123078,2516993,36,382378,0,employed,tertiary,0,1,0
37,1645350,1165059,6,239990,2,unemployed,secondary,1,1,0
37,1472533,449769,24,870277,5,self_employed,none,1,1,0
21,1792194,2704965,6,909878,0,employed,tertiary,1,1,0
23,1811652,1142924,12,674659,4,self_employed,tertiary,1,1,1
49,278300,4970851,60,973554,0,employed,secondary,1,1,0
52,153920,4513721,18,106747,1,employed,none,1,0,0
55,1835430,3522108,6,22036,3,student,tertiary,0,1,0
37,1068056,4975233,18,256306,5,employed,primary,1,0,1
56,1443488,184607,48,740781,5,employed,tertiary,1,1,0
38,978252,4131909,6,553634,2,unemployed,secondary,0,1,0
47,637073,1836960,12,375651,1,student,primary,1,1,0
59,650338,3396953,12,901105,5,unemployed,secondary,1,0,0
39,597026,1206928,60,288835,5,employed,tertiary,1,1,0
52,124231,3291695,60,629866,3,employed,tertiary,1,1,1
31,123606,262628,24,280130,4,employed,tertiary,1,1,0
34,1585093,4356193,12,683206,4,employed,tertiary,1,0,1
60,1402382,4225553,18,836097,4,student,tertiary,1,0,0
58,1479033,4506367,48,637696,0,self_employed,secondary,0,1,0
21,1325945,4555771,12,696761,4,employed,secondary,1,1,0
48,1900131,3156754,6,73728,4,employed,primary,1,0,1
60,543896,3241833,12,498021,0,student,primary,0,1,0
29,206688,4377261,48,574342,3,unemployed,none,0,0,0
21,545898,3122475,18,169559,1,employed,tertiary,1,1,1
30,1371902,4821873,6,402628,5,self_employed,secondary,1,0,1
32,1975377,3262425,24,605787,2,employed,secondary,1,0,1
29,1066382,4703871,24,706833,5,self_employed,none,0,1,0
33,1553805,1135110,24,885591,4,self_employed,secondary,1,0,0
37,212403,1191610,60,66553,4,self_employed,tertiary,0,1,0
28,751458,2434333,6,529567,5,employed,primary,0,1,0
58,1124704,4673527,24,993452,5,employed,tertiary,1,1,0
47,1130132,1609284,60,269856,4,employed,none,1,0,1
22,1357046,1024687,12,277961,0,student,tertiary,1,1,1
39,1775812,874726,6,709192,0,student,tertiary,1,0,1
25,1238597,3127165,6,355760,0,unemployed,tertiary,1,0,0
46,626250,54694,6,973728,2,student,tertiary,1,0,0
21,1712918,4209074,36,399840,1,self_employed,primary,1,0,1
48,567200,2729590,60,422342,4,employed,primary,1,1,0
57,1300854,3787486,18,999619,3,self_employed,none,0,1,0
22,1646963,4790148,36,604955,5,employed,secondary,1,1,1
35,1334519,724267,36,692822,5,employed,secondary,1,0,0
49,980220,2919839,36,714036,4,employed,tertiary,1,1,0
59,233683,2087775,18,702175,4,employed,none,1,0,0
21,1792821,1278135,36,758315,4,self_employed,tertiary,0,1,1
36,1413864,2036373,24,744271,5,employed,tertiary,0,1,0
60,1294868,3176773,6,812525,4,employed,tertiary,1,0,0
31,582125,4868060,6,635318,5,self_employed,tertiary,0,1,0
54,1279003,2966971,60,641673,1,self_employed,tertiary,0,1,0
62,1276947,4134488,12,163597,3,self_employed,none,1,0,1
20,986663,1074446,48,29030,0,employed,tertiary,1,0,1
64,953112,2663456,24,44067,3,employed,secondary,1,1,1
34,822291,3722476,18,508961,4,self_employed,tertiary,1,0,0
45,1467522,4316660,48,922711,3,self_employed,tertiary,1,0,0
56,1083879,3736207,6,862865,4,employed,primary,1,0,0
40,676701,658919,36,813071,3,student,secondary,1,1,0
50,101012,2392854,60,396008,2,employed,none,1,0,0
44,180193,4276479,60,524708,3,employed,secondary,0,1,0
42,1026809,883230,12,487976,0,employed,tertiary,1,1,0
43,268168,1817052,12,19198,0,employed,secondary,1,0,1
57,198178,390822,6,953112,3,student,secondary,0,0,0
47,108123,4754863,24,701565,5,employed,tertiary,0,1,0
40,161825,3120321,60,82951,5,employed,secondary,1,1,0
62,1631584,4490768,48,761303,5,employed,secondary,1,1,0
37,1267309,165064,12,804307,3,employed,primary,0,1,0
55,820391,2639644,6,70511,5,employed,none,1,0,1
54,1323546,2200517,24,616285,1,employed,tertiary,0,1,0
64,274866,1590850,6,283475,3,employed,tertiary,1,0,0
28,1074208,3617124,6,279037,0,self_employed,tertiary,1,1,1
57,988624,3108321,24,195985,5,self_employed,tertiary,0,1,0
49,1249438,2250852,24,18243,2,self_employed,tertiary,1,1,1
63,632943,4312551,24,539823,5,self_employed,tertiary,1,1,0
53,765003,3378359,6,456419,0,employed,tertiary,1,1,0
51,1716312,2988324,12,988101,1,unemployed,secondary,0,0,0
22,228446,4397864,18,853826,3,employed,secondary,1,0,0
22,748267,3153800,18,680849,5,employed,tertiary,1,0,0
47,1279719,1388618,6,341358,2,self_employed,secondary,0,0,0
63,1743371,4425446,6,906727,0,self_employed,secondary,1,0,0
34,346956,636901,12,886801,2,employed,tertiary,1,1,0
60,886002,423921,24,636983,4,employed,secondary,0,1,0
42,1411621,1053639,6,215958,0,employed,tertiary,0,1,0
59,1158762,4291307,60,275490,4,unemployed,primary,1,1,0
30,1220642,457650,36,703365,2,employed,tertiary,1,1,0
51,440508,3779046,24,924277,3,self_employed,primary,1,0,0
55,1804187,2855573,60,226073,3,employed,none,1,1,1
52,1819107,1244497,6,646868,3,employed,secondary,1,0,1
43,86160,3665383,36,337468,4,employed,tertiary,1,0,0
58,69156,820448,60,687703,3,employed,tertiary,1,0,0
53,1174784,3701948,48,243470,1,employed,primary,1,0,1
47,523196,2986384,12,364890,0,self_employed,tertiary,0,0,0
56,515536,3869128,36,74783,0,employed,none,0,0,0
26,723289,2655676,6,439179,2,self_employed,primary,1,1,0
23,509822,1890220,18,959487,5,employed,secondary,0,1,0
56,1329802,184411,60,691332,4,unemployed,secondary,1,1,1
20,1554351,4201910,6,279103,0,student,secondary,1,1,1
20,1545997,2727678,18,508102,4,employed,none,0,0,0
39,1864630,462610,12,351487,2,student,secondary,1,1,1
38,1560267,3511743,12,165205,3,employed,tertiary,1,0,1
48,769701,3666666,24,220826,5,self_employed,secondary,0,0,0
29,931809,4541055,60,51150,2,employed,secondary,1,0,1
37,355007,102055,24,283878,1,employed,primary,0,1,0
47,787197,1186263,18,541688,3,employed,secondary,1,1,0
54,115439,3592635,18,151074,3,employed,tertiary,1,0,0
62,1761130,2547838,12,884761,3,self_employed,primary,1,0,0
50,1825323,2019921,36,386582,2,self_employed,tertiary,0,1,0
46,695649,4569645,18,953996,1,employed,tertiary,1,1,0
30,262986,1678637,18,622041,5,student,primary,1,0,0
57,1295862,2349820,60,224540,4,student,primary,1,0,1
24,1981184,1650448,36,514497,2,student,primary,1,0,1
27,1591084,1867765,24,371007,0,unemployed,secondary,1,0,0
53,79777,3593244,24,686235,0,employed,secondary,1,1,0
31,1355003,1888346,18,156118,2,employed,tertiary,1,1,1
57,1780119,4380863,60,154736,4,employed,none,1,1,0
20,470661,3573319,24,417669,0,student,tertiary,1,0,0
50,248110,2092896,24,529034,4,employed,secondary,1,1,0
23,1083981,209876,48,220581,3,employed,secondary,1,0,1
64,1447921,715275,60,648053,2,employed,none,1,0,1
24,464627,4254851,24,406433,3,employed,tertiary,0,0,0
49,755937,1449433,12,325328,0,employed,secondary,0,1,0
43,328011,3460331,6,88898,4,self_employed,secondary,1,1,1
22,1685365,4307450,18,828267,3,employed,secondary,0,0,0
30,1243914,3561449,18,795565,0,self_employed,tertiary,1,1,0
64,1924430,2066950,12,625633,1,unemployed,tertiary,1,0,0
23,740568,2779201,6,564821,3,self_employed,primary,0,1,0
45,1600330,1464447,6,922908,1,employed,primary,1,1,0
46,1744408,3508332,12,164411,1,student,secondary,0,0,0
62,1523005,2230122,36,290869,5,self_employed,secondary,1,0,1
46,1761303,766177,36,729692,0,employed,tertiary,1,0,0
61,1878094,2686859,6,438596,2,self_employed,tertiary,1,1,1
25,609650,3165209,36,441289,4,self_employed,secondary,0,0,0
34,300449,4804169,36,191945,0,employed,tertiary,0,0,0
49,363732,1101497,36,217972,5,employed,secondary,1,0,0
61,1267933,3069332,6,127240,5,self_employed,tertiary,1,0,1
56,1749547,529177,36,172413,3,self_employed,tertiary,0,1,0
56,830445,1541476,18,263380,4,employed,secondary,0,1,0
61,255827,571317,48,854348,5,self_employed,tertiary,1,1,0
56,252918,3876562,6,891913,2,employed,secondary,1,0,0
54,1397027,1558797,12,128357,0,self_employed,secondary,1,1,1
42,1062671,3976888,36,276682,2,employed,secondary,0,0,0
25,392424,2074676,24,405187,3,employed,secondary,0,0,0
23,1511659,4317132,6,501817,0,unemployed,tertiary,1,0,0
37,892955,697937,60,624109,3,self_employed,secondary,1,1,0
28,973882,2202304,12,476669,4,employed,tertiary,1,1,0
48,790045,4602939,48,562943,4,employed,none,1,1,0
32,1206245,136569,18,732382,2,self_employed,secondary,1,1,0
36,782318,1034131,60,585072,2,unemployed,primary,0,1,0
64,208998,4925436,12,384691,4,self_employed,primary,1,0,0
51,1726079,4928154,36,904609,1,employed,primary,1,0,0
41,672995,4366841,24,978793,4,student,primary,1,0,0
23,1504972,1271793,36,168482,0,self_employed,tertiary,1,0,0
24,1715701,3390488,12,353126,3,employed,secondary,1,1,1
56,295847,3506453,6,444518,4,self_employed,tertiary,0,1,0
60,1326120,995424,60,519328,4,employed,primary,1,0,1
32,1964880,4463115,24,414919,5,self_employed,secondary,0,0,0
53,1026006,2008754,60,830623,3,employed,secondary,0,0,0
64,924168,689068,60,249526,5,employed,secondary,1,0,1
41,317614,1909024,24,316256,3,employed,primary,1,1,0
42,1326043,1421242,12,11399,0,employed,tertiary,1,0,1
22,1244601,3713175,48,890797,3,employed,tertiary,1,0,0
61,1858516,2070148,48,12685,2,self_employed,primary,1,0,1
53,1006011,1210675,36,349921,4,employed,tertiary,0,1,0
51,1610753,4086589,12,790919,3,self_employed,secondary,0,0,0
64,1977977,4329319,24,798450,0,self_employed,secondary,1,0,1
40,1714357,2776427,12,948329,3,self_employed,tertiary,1,1,0
63,842955,4822925,24,663110,4,employed,none,1,0,0
40,1316571,3188832,60,976460,1,employed,tertiary,1,1,0
63,1811126,2100276,36,443445,3,employed,primary,1,0,1
30,343313,2859858,6,607508,2,unemployed,none,0,1,0
58,1668505,4894964,60,305262,4,employed,tertiary,0,0,0
23,204062,2066142,6,59615,0,self_employed,tertiary,1,0,1
20,1652525,4637826,12,604234,4,self_employed,none,1,0,1
47,1767355,4594943,24,252409,5,employed,tertiary,1,1,0
43,1899465,2741207,6,646157,1,self_employed,tertiary,1,1,1
54,904032,3300060,60,974794,0,employed,tertiary,1,0,0
32,1726483,4021586,24,801537,1,student,secondary,1,0,0
53,1436822,424344,36,936417,1,employed,tertiary,1,1,0
30,607373,2901957,60,887996,2,employed,primary,1,1,0
55,1195640,1598496,12,704875,3,employed,none,1,1,0
36,756014,345863,24,47342,2,unemployed,tertiary,1,0,0
54,1497922,4024177,12,374160,2,student,tertiary,0,1,0
