income,expenses,savings,loan_amount,credit_score,loan_status
2101936.26,1728033.44,5761193.38,8959047.14,616,0
2840569.79,1491467.37,1315838.06,4962321.93,538,0
2079367.39,1167122.32,355166.08,1133490.41,669,0
1061688.86,459641.84,1536208.91,3718280.27,850,1
1551680.02,610848.26,880404.64,5526100.76,691,0
1972602.63,1300268.83,5547348.82,4204369.83,677,0
1580654.19,448729.49,48858.33,1906229.48,583,1
447863.53,365228.61,554391.91,418045.48,709,0
1004985.73,749158.77,2794104.86,6889716.23,665,0
2426948.49,809445.04,2798889.56,9927735.05,643,1
2598112.33,1781821.71,725725.11,9196106.01,699,0
498170.09,309783.61,452679.61,6848545.56,468,0
2861921.58,942071.71,4275800.08,8423221.59,639,1
1053585.59,412207.41,585219.45,2594489.8,530,1
2020709.84,982652.11,2828357.49,6243222.64,652,0
2280292.92,1572193.37,5721322.41,653011.94,577,1
2454644.08,1588415.86,6425899.61,7086480.08,584,0
2842674.14,1627613.99,420096.65,9700229.77,516,0
1007466.69,743396.96,486314.32,8614933.21,761,0
2589668.72,1891899.1,2138730.76,5367686.7,582,0
481892.02,304797.38,859983.32,7897965.18,587,0
2144618.63,1610379.24,2322588.25,9441793.16,803,1
2251735.42,977217.96,5701670.45,2199374.9,706,1
2065397.4,1687170.82,4440636.64,7942922.2,446,0
831712.73,524342.53,250651.66,2734977.23,788,0
2631825.13,2041386.9,4931178.38,8775626.85,814,0
589689.54,343432.46,199927.09,1028627.33,805,1
255540.9,90182.11,195516.13,1823273.27,716,0
2180648.47,1264093.77,1163619.98,7220133.81,539,0
1478879.57,679956.54,767813.35,1789036.16,645,0
2562384.26,1763559.24,4738326.57,1622640.3,505,0
1211851.71,645984.41,2049016.77,5576895.43,563,0
588007.91,461750.24,310517.84,8358123.02,538,0
2525682.36,1703953.52,7502585.96,2721250.88,587,1
1691837.93,1149064.35,2141038.15,8419324.92,666,0
648667.8,228336.73,188897.24,8089136.3,605,0
2189113.6,1946066.9,791817.82,5812098.74,601,0
1582229.55,1248652.28,2771561.67,6483299.4,620,0
1852507.65,1393647.84,5441200.67,452389.81,799,1
1436605.18,619393.27,2465003.75,3702998.81,850,1
2503256.05,1439227.43,7127081.46,2670779.56,604,1
2505731.88,741627.06,3338633.52,1542538.41,683,1
2157227.58,1244576.18,2820625.35,3927110.33,565,0
405663.99,122560.21,608504.95,3581296.75,726,1
2532676.2,1487001.29,5299058.58,7302472.2,602,0
2045937.64,1338258.69,2256358.03,6001058.59,578,0
2121370.08,1003699.05,5497865.95,9135345.68,850,1
1152650.24,632783.56,101253.59,1496805.45,514,0
2649910.71,2154264.45,3496007.55,644498.62,404,0
2203577.64,608174.65,3378030.65,5369347.49,723,1
426512.35,321681.17,776720.24,60220.03,613,1
1282556.3,409812.89,1062233.31,7887803.48,585,0
2670503.05,602720.76,3424759.7,5084430.24,850,1
236870.43,78144.08,344318.0,4906252.48,723,0
2888108.2,2124290.89,5951611.02,3656834.99,644,1
2069571.45,1000820.44,4802714.88,3780989.67,579,1
1930990.34,1565578.15,4274212.31,4339780.1,694,1
884621.84,501841.8,906515.49,209521.83,476,0
821496.19,177094.24,2463134.38,881280.58,598,1
2831968.84,1987191.19,7210181.15,5075227.8,646,1
964990.12,267459.59,752759.96,1543716.54,671,0
2348965.36,1767750.86,1374890.34,7798687.95,635,0
1240053.21,393929.92,1168209.18,2781127.48,580,0
503836.81,222601.38,683723.96,1024101.39,742,1
131074.36,96063.09,334553.96,2390338.76,484,0
1678346.28,1456740.71,3919084.22,3603127.39,622,1
2929758.57,1347699.98,7481836.89,401400.26,598,1
1170494.96,913665.14,954973.3,1459671.47,751,0
1135857.77,378870.57,2022262.62,3272275.21,604,1
1097865.69,839895.62,932908.28,3139280.71,693,0
1609577.13,1062716.61,526443.56,8013847.63,683,0
1377928.16,461496.33,2828326.02,8440391.98,466,0
2651752.42,1091866.41,1137582.31,1974515.06,643,1
1566010.3,457650.26,3136864.71,1283201.84,475,1
1572497.73,736049.88,3056767.2,6359916.72,685,1
501277.62,171714.68,1218478.25,8056004.38,576,1
2949944.67,1919819.76,1235035.09,9639044.82,768,0
824921.38,739256.25,1938928.58,117623.03,631,1
312755.8,65180.31,937588.57,4166097.23,572,0
2023124.12,1170668.37,5165293.52,7353178.95,769,1
1826562.47,1098799.01,4119695.18,8294165.02,562,0
1303922.4,1095224.6,2590236.71,669745.19,739,1
1324357.48,733963.86,1675768.39,6822114.47,696,1
2376685.37,1379882.12,5208507.19,2924940.24,613,1
667566.66,353915.11,1450311.33,792239.75,516,1
2478734.62,962326.61,4695949.98,4916570.69,774,1
1981366.63,473983.3,4733158.22,1623625.76,700,1
1315012.34,639175.4,1770390.16,7383224.8,572,0
1428282.99,338237.45,519549.56,7425554.91,674,0
844276.9,494193.03,1416023.91,8428574.26,750,0
2281131.56,946910.37,1813797.48,3806808.42,661,1
1587336.75,910372.04,1830674.35,182432.48,673,1
1030478.17,302968.7,53837.04,2634372.59,753,1
1828545.34,1559458.39,2099849.83,4704726.41,803,0
2987629.91,2468274.88,7249195.13,6955412.23,638,0
1362260.61,453629.45,2217987.91,3851303.83,516,1
2770005.06,1219940.69,81442.53,5383681.54,519,0
1100548.84,692734.9,1551258.21,5266422.7,580,0
258724.85,69074.45,226217.35,1691574.38,556,0
692302.11,310288.06,991827.98,6249342.53,481,0
1314215.92,493854.22,1595560.85,4420554.7,834,1
736941.29,619665.72,2060441.91,8088791.08,702,0
100658.41,80200.34,12434.52,6921581.52,597,0
2753504.46,1668301.32,5646787.91,1159118.4,646,1
2547250.29,1437266.71,6503333.24,4913146.18,471,1
2252647.47,1918147.47,6482479.12,7039818.87,765,1
586662.33,500246.64,312637.45,915766.67,455,0
449054.37,394508.23,715754.23,7935345.47,701,0
296053.77,85193.98,38714.58,2258944.92,466,0
2199684.65,687160.52,3294139.0,5055693.71,608,1
2793543.09,1882053.81,1051417.74,9408584.81,774,1
1348553.88,780818.27,3389846.44,5734775.64,486,0
445507.95,94860.28,152189.97,4269341.79,635,0
1585939.18,385989.88,2442132.36,117609.53,712,1
1111612.53,913363.4,1737770.76,1377465.55,696,1
1186992.28,959338.51,3460024.92,5807705.66,657,0
1901858.81,856006.96,3737042.41,4963559.15,699,1
2184282.53,1799270.91,1886173.57,3670100.3,588,0
420750.44,259002.42,303949.24,9235998.06,843,1
203211.67,155280.94,78184.6,3358201.25,488,0
2983557.88,1489397.31,6771316.39,5394650.03,766,1
774912.21,216494.07,1605827.3,5708698.42,668,0
256108.52,128978.54,468584.19,5298310.48,711,0
650638.45,338403.47,79717.09,4801974.65,729,0
212977.75,124732.75,487396.74,3403784.17,705,1
1236251.59,338619.08,2380603.62,9092198.15,568,0
2426965.17,2169661.49,7017974.15,4535492.45,621,1
1089608.9,404131.34,1919462.01,5308066.23,504,1
1388131.88,470558.22,1265775.99,6581955.94,620,0
2059201.64,1171195.73,2356883.24,723177.62,682,1
1575792.8,907728.71,831265.55,7823817.01,710,0
2598192.49,1319555.75,5634810.6,5149447.74,689,1
2611503.46,1933360.0,5544652.69,6588910.51,474,0
128741.02,72308.43,77495.66,7731520.05,593,0
2356334.29,1476919.27,1120361.48,8747288.94,583,0
1436127.44,1014799.92,331766.69,3952593.15,518,0
2967637.57,645513.32,8119240.44,8123727.43,566,1
1501373.02,899999.45,1049774.28,2625427.11,650,0
2961998.24,2425687.38,3058235.28,6620339.73,791,0
2288251.15,485503.1,1925594.29,1071937.64,554,1
820954.17,397035.99,1018700.52,249303.15,537,1
1661345.44,1409417.71,3558845.15,1002843.1,590,1
2977193.35,1331424.93,7775794.61,3227855.74,683,1
2586838.76,1348028.01,1417060.57,359391.41,772,1
382363.99,339187.06,787378.09,6323388.16,641,0
2148478.79,729465.92,2272416.86,3199618.16,505,0
1102180.8,270782.27,3242154.65,7376941.87,526,0
120248.56,96390.74,107833.79,506855.61,668,0
1270094.81,1026142.29,27407.21,2206180.59,749,0
780787.82,414172.4,1207816.24,4109634.08,831,0
2474720.88,1385707.64,1119052.09,3857383.04,531,1
1078258.77,846502.63,143929.52,1353436.79,663,0
2499818.71,1792349.14,5236639.48,9941661.3,547,0
101734.02,39229.08,223487.05,2880173.83,560,0
992675.54,210273.84,1371973.92,7224269.24,551,1
799379.12,428299.43,1623264.45,2239265.64,616,0
777345.35,622839.12,1255193.79,8784619.55,561,0
297741.2,246257.06,562553.21,3908195.19,850,0
642660.38,558702.16,1150434.01,9013979.77,604,0
1711093.75,1395729.36,3417855.52,3451257.45,748,1
944947.11,572666.76,565921.21,136006.02,584,0
1310444.87,669930.76,1056375.63,5194353.29,850,0
1192913.95,885613.23,1574514.54,5271639.96,683,0
2640124.28,1895279.6,3533500.17,1242350.12,733,0
2725367.1,1571720.3,6331668.6,2387887.56,590,1
1529575.22,399416.69,1685868.71,7845781.13,747,0
1057452.26,896991.22,515524.33,415720.46,683,1
409722.04,212613.69,309093.45,4920790.53,612,0
2864868.35,1301606.09,1845549.64,5327560.83,542,0
274658.14,175972.69,602869.14,6902685.0,626,0
963185.8,646958.97,1359073.32,422689.86,617,0
964391.98,335108.41,2050193.29,5877180.95,736,0
1029163.73,808775.72,1285074.6,80825.46,626,0
576431.85,232276.65,1538615.81,2688524.75,457,0
2371168.15,784094.92,6996276.08,5021858.34,714,1
455243.8,220556.47,914824.95,9117249.31,779,0
1941229.31,1380975.11,5030574.77,1309568.67,483,1
459153.48,402136.13,699657.98,1734426.83,830,0
304553.35,233439.19,853925.72,6709038.14,789,0
2737345.56,2349310.03,6829018.72,3779873.85,586,0
651373.42,194385.5,1938054.61,6253042.95,538,1
2481625.45,619969.0,4638855.81,9974668.96,755,1
1679429.53,991524.0,3925868.42,9869373.03,513,0
325783.91,131358.76,530573.11,3569450.12,583,0
2870799.76,2238185.96,2231645.8,5064057.27,518,1
816187.38,547165.09,868640.09,9051667.08,650,0
2592971.5,2280543.63,6954391.69,967068.24,796,0
589549.02,223058.61,98952.17,4550423.84,687,0
2576434.36,1391400.49,4571727.3,3806894.62,751,1
138363.56,76220.1,154614.65,2984083.59,614,0
1584163.32,582059.24,1837752.41,9942331.91,659,1
2331383.48,1429290.5,6186824.09,7348815.48,527,1
2810907.0,1434406.38,7200045.87,3918032.57,640,0
2736686.19,1403112.94,4916530.99,8298767.82,575,0
2476912.12,1124309.18,2027988.0,4922177.7,633,0
2675754.91,566860.14,3816613.96,8734602.9,627,1
677737.09,383237.73,830146.73,2700479.46,618,0
924134.46,401696.75,980371.82,2274822.26,850,1
938008.72,188468.38,289241.31,2510502.48,826,1
1193456.4,495953.45,1944548.23,5407881.73,791,0
1240629.94,490098.25,1123382.84,2948568.24,829,1
1679210.44,798319.66,3328906.79,1513840.86,791,0
563651.31,164753.25,539759.15,9946547.79,647,1
2104615.32,1168858.48,2722299.89,9009310.61,637,0
585942.96,401199.98,92040.58,6368373.75,673,0
999894.6,641062.32,2977300.36,8920851.6,628,0
1559700.88,1189472.28,2375161.08,9357854.24,545,1
2409677.63,1244371.51,175214.37,6777277.5,679,0
2244460.78,1264448.87,3644312.95,5210863.8,493,0
1972049.63,1513116.92,5149143.86,8825917.83,663,0
551742.46,275535.12,1278749.44,5699580.12,550,0
1686431.5,1165525.77,3546093.34,1311665.4,641,1
353594.86,178290.18,147941.95,3700217.2,669,0
1194353.21,588117.84,2356711.18,4486913.47,614,0
1299197.94,951199.89,2986719.82,9356921.71,485,0
215453.17,69459.05,369988.51,6608895.45,531,0
894565.49,390934.23,2395867.35,8759011.75,695,1
2871383.46,1024855.89,2386031.63,7588037.42,594,0
2865534.56,1293436.28,2081622.02,3133115.82,706,1
1121748.46,405245.51,2926315.56,7201154.48,650,0
224990.32,136250.52,422125.64,1993232.37,630,0
619375.32,469932.17,2689.12,4111050.83,684,0
1237431.6,928852.22,1310927.89,8070613.98,582,0
2848561.12,1296524.52,7330965.63,6138695.16,690,1
509477.28,454521.13,41756.01,8262854.43,608,0
2314195.95,1424845.94,22549.03,2584300.64,850,0
415179.36,199111.81,350319.16,7510000.88,536,0
2945646.97,2311972.02,8076964.33,2063127.4,614,1
1206687.85,857848.64,3263406.13,5475776.52,618,0
2348180.16,1701239.47,3654439.53,4363669.21,514,0
1093514.14,368839.63,1814917.02,5586934.78,722,0
1920239.74,1013554.41,1912604.94,1398557.57,607,0
656846.65,527631.57,480292.83,3644217.36,412,0
523460.96,289383.14,1280210.43,6685693.12,719,1
2820386.0,1913397.59,899377.61,5607381.4,586,0
2761177.11,1688607.84,4037015.19,5512249.1,639,0
2673659.93,2111254.9,5088487.59,5132759.62,717,0
1913757.01,763957.61,595256.65,9441654.85,613,0
2443977.81,1473309.73,3809724.64,9348968.49,612,1
300207.12,85938.57,520128.0,3633442.48,850,1
1070888.22,731574.66,2385390.86,3551355.37,434,0
1009739.06,719315.38,711369.4,5571239.64,521,0
1943371.43,446948.47,1710132.87,1001282.53,540,1
1132277.54,762083.56,1934568.01,3064916.67,828,1
530669.67,260178.37,1565146.09,2347132.28,585,1
1829754.52,524897.68,1193877.4,2272727.2,674,0
2461713.37,1215927.09,7281037.9,6403129.98,602,1
1208158.13,405896.49,2589116.23,3874285.83,710,1
483579.27,237385.04,1198428.5,1753085.53,648,1
670395.77,314440.64,180285.38,8881339.86,675,0
788701.58,565399.78,710825.63,8747779.44,778,0
969703.02,719472.02,167961.13,8631506.09,694,0
1964105.7,1227409.05,2189272.72,3937912.18,576,0
1842741.91,397812.58,5424790.73,616975.41,681,1
2118631.6,1804471.57,669104.51,1112083.08,850,1
1151255.76,783272.16,1942304.71,2796678.39,706,0
2489593.19,557511.57,45340.14,2238701.54,665,0
691854.22,534929.94,1479217.84,8746156.92,512,0
1460218.17,496746.23,863833.06,9864263.89,722,0
2422722.29,1466848.92,941842.04,8175902.94,737,0
622460.08,327814.9,629340.4,7311996.58,681,0
418603.03,206742.66,968284.44,5906810.19,661,1
2662683.51,2190854.93,851630.72,7710587.58,850,1
1094496.02,553982.34,754673.6,9472981.46,735,0
2083223.36,526515.71,52899.84,6033379.47,774,1
173510.95,149678.72,504091.76,1588401.78,656,1
2101135.98,1774145.98,3732535.27,1680390.26,636,1
1016693.8,690439.69,2195752.5,5859434.89,713,1
261648.48,138026.05,511300.24,3368011.97,636,0
1868457.01,495144.15,809216.92,9106961.38,644,0
798331.07,601561.37,1424877.11,6135841.22,696,0
1221741.0,308898.32,481667.46,6781101.5,598,0
333684.36,82760.62,401658.98,107916.07,672,0
526773.43,303510.36,899143.98,5013543.09,658,0
964133.98,300896.35,1616508.82,4340088.98,746,1
360302.55,74010.17,128707.38,7073424.97,588,0
2741396.17,1360224.31,283207.91,3857254.67,450,0
117536.43,34796.9,281464.82,9766921.57,618,0
1503194.63,469539.06,3273608.14,6718521.66,689,1
457417.63,116109.72,112276.23,6616187.41,746,1
992269.36,340909.65,379291.55,9197444.39,580,0
2785572.72,1952237.8,7459071.06,9952288.1,704,1
568914.2,435930.01,1312705.07,2018315.86,763,1
2900913.73,1499115.49,8669325.23,8114804.77,725,0
696803.69,386438.74,530938.18,1665078.98,570,0
2250541.71,501552.41,3293462.92,4597582.36,581,1
1685364.07,418849.01,1195561.42,1046844.77,693,1
2664988.31,1013488.15,4979265.27,6252541.24,812,0
1706580.44,991060.57,590891.05,4711755.73,651,0
1650221.74,1184340.71,629938.35,6305554.54,633,0
666828.2,415768.81,143810.62,6795709.49,513,0
582065.15,276183.8,1211136.86,6213350.89,613,0
2757818.54,779985.13,4087687.54,2975589.77,578,0
1050730.78,784413.88,1947207.6,8377743.61,652,0
1179038.54,536050.15,3110189.46,5539277.68,498,0
2303488.61,1647542.15,5116014.7,4924019.17,617,0
1082588.1,605258.97,1499567.21,9871284.85,549,0
2860981.1,2051504.94,8448671.62,2870903.67,744,1
2239990.53,1870622.12,3066028.04,5303901.53,564,0
1832544.8,1547988.46,618212.69,6839129.56,592,0
2654595.97,1525263.8,7905291.86,1295998.03,678,1
243857.13,136085.9,16694.99,3574685.26,604,0
845481.81,326334.78,1394749.64,8026802.72,850,0
1448605.37,1238644.34,1343272.15,2405744.43,743,0
758237.76,394695.68,1145436.77,4958239.13,651,1
2257325.04,653075.44,3783590.22,6324774.53,686,1
2765703.29,1390854.04,1992102.03,6728065.42,414,0
1328933.35,383978.38,2220084.51,7296688.9,773,1
1092184.54,602637.04,2477274.77,8666474.3,701,0
2888497.12,1712569.32,2309438.69,3958951.46,642,0
1390072.06,606667.8,1598969.86,7080987.66,706,0
1518240.36,379796.07,1221770.65,7335137.75,718,1
1119784.63,963521.46,2756550.52,3037727.59,608,0
2737690.57,2029579.18,5954331.29,9683171.6,688,0
1749970.9,1377606.42,4573705.24,8658930.78,754,0
2310306.3,1055366.12,1178602.02,2934120.22,695,1
2454239.48,1797930.98,541746.16,6766933.33,624,0
1091362.22,589074.79,390871.94,7192116.31,679,1
1357713.56,462652.36,655850.32,4343262.18,788,0
2560568.15,735129.8,4094983.44,8644245.7,728,1
1153440.52,509285.06,3359667.97,6917782.07,533,0
2402411.89,711802.16,2574679.83,6598639.12,708,0
2828877.74,2542562.16,8134508.11,2247361.7,695,1
1907310.08,447135.08,218582.28,4108031.0,766,1
2250719.13,1145167.06,6258387.0,4367528.77,653,0
2434782.2,1257480.93,1323201.43,7349927.91,613,0
2550614.98,1046880.41,6982117.11,6203025.73,513,1
1245654.68,747325.66,210119.88,904312.88,580,0
248664.03,75838.53,707364.21,3111594.62,770,1
1265441.19,947484.75,762295.18,4756822.67,669,0
2053893.07,888747.06,1865226.93,7380492.81,640,1
1406016.12,863209.27,2070818.55,7448512.84,779,0
2271993.14,1592547.83,2594985.69,4930905.92,758,1
1135249.05,933548.76,2273431.47,1213477.2,576,0
1940758.01,1523594.41,5675597.95,2964388.86,770,1
640617.43,400908.84,1165462.15,2584189.2,484,0
2273171.37,1072653.25,4920179.92,7821212.78,695,1
1682518.31,929159.41,444211.33,1840863.82,684,1
691786.73,510617.71,1302936.92,4675966.16,764,0
946542.4,770752.33,1288764.18,6723652.09,688,0
2270965.25,619172.66,6034742.87,9649622.22,625,1
1499543.58,703884.83,1746418.39,9992443.77,633,0
726491.18,539987.54,1480852.32,9531575.33,850,0
2905086.45,1458807.27,1988418.91,7196511.34,658,0
2173862.56,940324.76,1691520.72,7477086.29,709,0
2875691.01,1403124.09,3244835.68,7604140.47,447,1
1338604.63,832600.47,1221062.58,8632918.52,567,0
1477790.99,1329810.32,1125539.58,9520265.36,701,0
2704070.13,1473974.3,402922.99,4484776.14,488,0
1622643.09,561347.1,4073221.95,4194283.24,704,1
2151108.84,675432.26,414958.78,4631621.4,577,0
831301.34,190904.05,2213004.44,6615180.86,546,1
1395506.76,824984.61,525263.4,7765681.69,577,0
458004.61,266192.49,89670.53,8711916.69,802,1
697342.1,239651.2,1177820.78,4589297.01,683,0
102735.9,70551.89,154856.44,3665557.63,558,0
213868.65,153723.42,315179.02,9834358.52,727,0
2934123.09,1118982.84,5056999.23,2357281.83,732,1
802825.72,353941.64,691369.28,2258948.11,611,1
2023601.06,1807743.88,4024634.55,7168304.18,745,0
2533389.13,1170388.1,3818340.96,1837590.09,750,1
1696915.33,1243094.28,1704093.96,4024119.55,735,0
544119.05,281259.38,1349144.27,2959248.88,582,0
2211537.67,1670465.91,4828147.85,1728669.04,532,1
1840729.09,1359040.23,2173590.02,5818087.03,480,0
2220626.71,1482111.15,5646728.08,3766439.33,584,1
2332265.21,1861951.9,6438858.89,4649230.02,613,1
2928690.07,2511213.93,4716944.71,1998836.9,621,1
1763333.51,1068559.52,1137098.58,7690274.69,645,0
1090759.23,399466.83,2996726.23,3181385.23,823,0
1980547.22,948761.88,1125820.0,3460045.88,616,1
298478.06,218131.94,43359.81,2558931.92,645,1
2702452.22,1771777.51,2655053.99,4372315.54,468,0
446204.93,144775.13,973127.91,4662587.44,850,1
1050744.23,247836.6,2910374.76,5320185.82,518,1
2465661.6,1671898.85,4713992.25,9677304.41,579,0
1832205.9,688461.11,5231892.6,9051683.49,719,1
1241543.01,682562.07,344047.11,6113456.68,674,0
1472963.41,1064544.15,268464.06,437089.5,814,0
2578187.44,1531099.79,4673160.3,6141990.39,722,1
1086012.72,280529.91,3147643.84,942202.64,641,1
2621984.09,865008.72,3954381.82,7117925.17,754,1
355589.85,125711.58,54954.87,3931272.58,766,1
2352715.47,895219.95,1561393.66,8385080.09,583,0
2557888.14,1523944.67,1878458.61,9428165.99,746,0
627271.19,346740.49,635784.13,4200247.9,627,0
1348004.94,461303.5,176332.73,4632525.19,639,0
579949.35,143414.74,1574375.79,5921968.43,664,1
2149151.97,687734.1,3324075.81,2011470.58,611,0
1652508.53,1469190.66,3326156.57,9276961.77,606,0
1942437.71,1025573.82,391437.15,4358349.27,748,1
669812.2,540633.46,108741.6,1709862.34,497,0
714063.0,567056.51,1256324.81,7639181.74,543,0
220342.24,122965.01,586526.38,2230556.16,717,1
1033995.85,718297.68,1639344.59,1478116.29,642,0
1723259.52,577165.12,4538130.73,5650577.15,749,1
2588011.25,1764707.14,6296563.62,6731377.79,685,1
2034089.6,794656.17,462880.19,5717149.27,516,0
1362649.34,1066196.07,825591.66,6582280.96,656,0
2864048.33,740662.64,5651145.43,1199463.92,703,1
2185811.08,1620116.77,2908230.71,4786379.48,673,1
2797479.09,755195.8,2439679.95,3602335.51,603,0
1630005.12,1331441.1,2047125.99,9735017.73,622,0
850822.4,351341.29,1136357.49,543758.15,593,1
253197.39,166622.96,691648.36,3018027.32,517,0
2205646.07,1193809.45,684577.07,9421528.83,503,0
451778.69,206197.31,379129.17,9835787.02,689,0
978047.87,637500.68,1577292.37,8257771.0,562,0
1644165.63,1419352.43,3444298.1,806182.53,707,0
1736808.1,397535.96,3285887.86,5635482.53,590,1
1841691.27,1552908.55,5202645.63,4031223.78,518,1
